scenario,topology,method,seed,p95_fct_ms,p99_fct_ms,mean_fct_ms,slo_violation_pct,link_utilization_pct,queue_occupancy_pct,packet_loss_pct,jain_fairness,route_churn_pct,intervention_success_pct,harmful_action_pct,rollback_pct,source_localization_pct,telemetry_overhead_pct,inference_latency_ms,counterfactual_mape_pct,actions_proposed,actions_accepted,actions_rejected
leaf_spine_mixed,leaf-spine,ECMP,18,10.442472510014195,14.602614218084264,3.705396864450322,12.0,65.43704745325742,32.61103474972561,0.031616475175773553,0.8912885384467901,0.0,0.0,0.0,0.0,0.0,0.4155591206462076,-0.06278776558106461,,0,0,0
leaf_spine_mixed,leaf-spine,ECMP,19,10.809748148494716,12.786324907201106,3.798791614721807,12.0,64.85636438649908,32.76253305700346,0.03195715633100878,0.8881890291637939,0.0,0.0,0.0,0.0,0.0,0.3919249598567128,0.0055511382405933896,,0,0,0
leaf_spine_mixed,leaf-spine,ECMP,20,10.510901709735661,18.72416889816201,3.483367807727472,8.666666666666668,61.83509371250231,29.930109722160537,0.031895292790215114,0.8888902110043754,0.0,0.0,0.0,0.0,0.0,0.42512314955006675,-0.15534018979212139,,0,0,0
leaf_spine_mixed,leaf-spine,ECMP,21,10.589906065735434,14.780999754878264,3.9014513137496865,13.166666666666666,67.10456627126352,34.49806865890758,0.033666433563349536,0.8898339291626818,0.0,0.0,0.0,0.0,0.0,0.4828045026412572,0.13238555578457104,,0,0,0
leaf_spine_mixed,leaf-spine,ECMP,22,9.968530960702855,11.437361047731258,3.760681641119975,12.333333333333334,66.75527890288146,33.59218619130051,0.02645950845950945,0.8916271426766301,0.0,0.0,0.0,0.0,0.0,0.31785886919341144,0.28854523078338656,,0,0,0
leaf_spine_mixed,leaf-spine,ECMP,23,11.396946506800774,14.218248761728004,3.9197002023907213,14.166666666666666,66.40310978205162,33.80709909415541,0.03603154127998004,0.8893616819365184,0.0,0.0,0.0,0.0,0.0,0.37055803994248504,0.1207346410419567,,0,0,0
leaf_spine_mixed,leaf-spine,ECMP,24,10.513256014254724,14.760001360951799,3.8411950200651064,12.333333333333334,66.08689383479694,33.85531711781661,0.032725449723747704,0.8889842928344329,0.0,0.0,0.0,0.0,0.0,0.3047066168158301,0.3425033955000367,,0,0,0
leaf_spine_mixed,leaf-spine,ECMP,25,10.984216776329832,12.623271323200663,3.973221567345681,16.166666666666664,66.8092887328496,34.511316159580645,0.034989331099013816,0.8889186493225905,0.0,0.0,0.0,0.0,0.0,0.21032193240302072,0.4306931424764072,,0,0,0
leaf_spine_mixed,leaf-spine,ECMP,26,10.676227585835361,14.815027331415747,3.8380040689656245,11.166666666666666,68.51158114649996,35.01864562474725,0.03156920941171753,0.8936589533081566,0.0,0.0,0.0,0.0,0.0,0.42369380779077104,0.06294166063222403,,0,0,0
leaf_spine_mixed,leaf-spine,ECMP,27,9.010114090454481,11.720382733224803,3.4521333958899154,8.166666666666666,65.93458444380964,32.139479149699746,0.019204938301295625,0.8951249575431617,0.0,0.0,0.0,0.0,0.0,0.38330495341308124,0.505050836093517,,0,0,0
leaf_spine_mixed,leaf-spine,ECMP,28,10.468112413015847,13.866036793850757,3.5763981574214925,10.666666666666668,64.77232225824514,32.1856892193953,0.02845311175193086,0.8914718668579557,0.0,0.0,0.0,0.0,0.0,0.2866447403397878,0.33083186697543066,,0,0,0
leaf_spine_mixed,leaf-spine,ECMP,29,9.89539132094353,12.5149375685477,3.6368328597704376,11.0,66.62726962011787,33.56389788964135,0.02618180884709487,0.893206735853675,0.0,0.0,0.0,0.0,0.0,0.2367063904276781,0.3062049062668124,,0,0,0
leaf_spine_mixed,leaf-spine,Static-TE,0,8.856232583955807,15.123155408687534,3.2315816352980637,6.333333333333334,63.74269387579077,30.196473966675764,0.0240997055885806,0.8962800413605947,1.8916666666666666,80.61674008810573,19.383259911894275,0.0,80.61674008810573,0.5307801434865385,0.22870289597398505,,227,227,0
leaf_spine_mixed,leaf-spine,Static-TE,1,7.68164218875864,11.684495897038257,3.0315650102681895,4.833333333333333,62.332214210664006,28.83256782606203,0.012669480430060926,0.8968014111121319,1.9166666666666667,83.91304347826087,16.08695652173913,0.0,83.91304347826087,0.42085150740340105,0.327823610801382,,230,230,0
